"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Arkansas Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  California, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,7154,100,52956.2906750936,
Age group,1-17,*,*,*,
,18-44,178,2.4881185351,52876.4775346881,
,45-64,3013,42.1162985742,53279.737608725,
,65-84,3829,53.5225048924,52586.114279791,
,85+,133,1.8590998043,56217.0465323795,
Sex,Male,5604,78.3337992731,52610.7729435391,
,Female,1550,21.6662007269,54164.9861799818,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the California Office of Statewide Health Planning and Development and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Colorado, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,805,100,38767.5216979465,
Age group,18-44,18,2.2360248447,40586.5154823908,
,45-64,339,42.1118012422,38115.1422225816,
,65-84,437,54.2857142857,39289.2121969538,
,85+,11,1.3664596273,35170.7949672659,
Sex,Male,645,80.1242236025,38554.850627493,
,Female,160,19.8757763975,39624.8519507122,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Colorado Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Florida, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,6892,100,33037.3811350189,
Age group,1-17,*,*,*,
,18-44,159,2.3070226349,33721.0420330896,
,45-64,2752,39.9303540337,33440.4037559508,
,65-84,3811,55.2959953569,32605.5704807779,
,85+,169,2.4521183981,35619.9974802547,
Sex,Male,5359,77.7568195009,32821.0550806361,
,Female,1533,22.2431804991,33793.6050915994,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Hawaii, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,372,100,42168.2000015591,
Age group,18-44,*,*,*,
,45-64,159,42.7419354839,39872.003906956,
,65-84,195,52.4193548387,44050.1554145795,
,85+,*,*,*,
Sex,Male,287,77.1505376344,42212.5396069373,
,Female,85,22.8494623656,42018.4886290118,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Hawaii Health Information Corporation and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Illinois, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,3492,100,40225.8851382725,
Age group,18-44,93,2.6632302405,40610.7474126442,
,45-64,1574,45.0744558992,39903.7001109426,
,65-84,1768,50.6300114548,40380.4258481927,
,85+,57,1.6323024055,43701.3073551439,
Sex,Male,2668,76.403207331,39806.7824301169,
,Female,824,23.596792669,41582.8827418633,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Illinois Department of Public Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Indiana, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,2472,100,37549.0895854062,
Age group,18-44,87,3.5194174757,38737.0575395174,
,45-64,1077,43.567961165,37499.3216261463,
,65-84,1273,51.496763754,37461.7064072795,
,85+,35,1.4158576052,39366.313808737,
Sex,Male,1866,75.4854368932,37287.4628513308,
,Female,606,24.5145631068,38351.6771808015,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Indiana Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Iowa, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,922,100,29264.6222677087,
Age group,18-44,27,2.9284164859,29254.0561114645,
,45-64,399,43.2754880694,28472.3118677897,
,65-84,476,51.6268980477,29885.6342791632,
,85+,20,2.169197397,30305.3931844028,
Sex,Male,693,75.1626898048,29295.7711300206,
,Female,229,24.8373101952,29170.3595533761,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Iowa Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kansas, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,767,100,35174.6499946719,
Age group,18-44,16,2.0860495437,32798.8482223409,
,45-64,355,46.2842242503,34506.0368848544,
,65-84,383,49.9348109518,35776.7677655495,
,85+,13,1.6949152542,38617.6789251604,
Sex,Male,603,78.6179921773,35091.7011826471,
,Female,164,21.3820078227,35479.6386144946,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kansas Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kentucky, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,2125,100,31348.0382486429,
Age group,18-44,106,4.9882352941,31915.505389406,
,45-64,1111,52.2823529412,30702.5207560227,
,65-84,899,42.3058823529,32000.024933373,
,85+,*,*,*,
Sex,Male,1569,73.8352941176,31626.0632174573,
,Female,556,26.1647058824,30563.4677880861,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kentucky Cabinet for Health and Family Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maine, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,609,100,36382.1878438494,
Age group,18-44,21,3.4482758621,31520.190710071,
,45-64,242,39.73727422,36120.2499188858,
,65-84,338,55.5008210181,36801.3575464147,
,85+,*,*,*,
Sex,Male,471,77.3399014778,35808.6036854517,
,Female,138,22.6600985222,38438.8229343205,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maine Health Data Organization and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maryland, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,1690,100,31189.6456835908,
Age group,18-44,49,2.899408284,29381.272127601,
,45-64,785,46.449704142,30928.0928391426,
,65-84,834,49.349112426,31505.3701975293,
,85+,22,1.3017751479,32581.2385249821,
Sex,Male,1291,76.3905325444,30627.9896407078,
,Female,398,23.550295858,32992.1369394086,
,Missing,*,*,*,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maryland Health Services Cost Review Commission and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Massachusetts, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,2075,100,37331.816530612,
Age group,1-17,*,*,*,
,18-44,58,2.7951807229,38706.5558005,
,45-64,833,40.1445783133,36827.8889212173,
,65-84,1138,54.843373494,37553.1413522601,
,85+,45,2.1686746988,39146.0215269556,
Sex,Male,1654,79.7108433735,36711.0651315333,
,Female,421,20.2891566265,39770.5880620903,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Massachusetts Division of Health Care Finance and Policy and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Michigan, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,3110,100,32371.1610796204,
Age group,18-44,72,2.3151125402,30933.185054519,
,45-64,1347,43.3118971061,31793.7698614025,
,65-84,1637,52.6366559486,32821.2501474459,
,85+,54,1.7363344051,34641.235839479,
Sex,Male,2434,78.2636655949,32096.7158816321,
,Female,676,21.7363344051,33360.7995584586,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Michigan Health & Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Minnesota, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,1214,100,35067.5899642712,
Age group,1-17,*,*,*,
,18-44,22,1.8121911038,36650.5162000385,
,45-64,531,43.7397034596,33708.9787056585,
,65-84,645,53.1301482702,35961.8400834315,
,85+,15,1.2355848435,37268.5971017132,
Sex,Male,987,81.3014827018,34773.4307850711,
,Female,226,18.6161449753,36315.1325013112,
,Missing,*,*,*,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Minnesota Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Missouri, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,2617,100,33576.2521414792,
Age group,18-44,69,2.6366068017,31509.9515583898,
,45-64,1192,45.5483377914,33190.1622398374,
,65-84,1313,50.1719526175,33804.1564214014,
,85+,43,1.6431027895,40635.6843147854,
Sex,Male,1966,75.1241880015,33005.896824478,
,Female,651,24.8758119985,35298.7076763857,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Missouri Hospital Industry Data Institute and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nebraska, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,797,100,35563.9094709478,
Age group,18-44,20,2.5094102886,36330.183989658,
,45-64,350,43.9146800502,35020.5440029213,
,65-84,405,50.8155583438,36003.0696820893,
,85+,22,2.7603513174,35427.206649257,
Sex,Male,617,77.4153074028,35364.8420789486,
,Female,180,22.5846925972,36246.2682535232,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Nebraska Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nevada, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,742,100,38937.5920363071,
Age group,18-44,16,2.1563342318,37644.6025050638,
,45-64,332,44.74393531,37970.662183734,
,65-84,387,52.1563342318,39646.031557166,
,85+,*,*,*,
Sex,Male,587,79.1105121294,38719.2911996601,
,Female,155,20.8894878706,39764.3184305768,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the University of Nevada, Las Vegas and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Jersey, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,2379,100,31517.6317593864,
Age group,18-44,48,2.0176544767,32994.7619048819,
,45-64,1042,43.7999159311,30836.9678259995,
,65-84,1227,51.5762925599,31849.7957736574,
,85+,62,2.6061370324,35239.9595996245,
Sex,Male,1888,79.3610760824,31181.0096609684,
,Female,491,20.6389239176,32812.0157141993,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Jersey Department of Health and Senior Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Mexico, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,345,100,32816.2029515901,
Age group,18-44,*,*,*,
,45-64,138,40,33451.7030756955,
,65-84,193,55.9420289855,32306.2230062171,
,85+,*,*,*,
Sex,Male,270,78.2608695652,33109.9228367113,
,Female,75,21.7391304348,31758.8113651532,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New York, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,4746,100,34413.3570765159,
Age group,1-17,*,*,*,
,18-44,107,2.2545301306,33698.4885910784,
,45-64,2139,45.0695322377,33525.773842546,
,65-84,2399,50.5478297514,35047.3049986499,
,85+,100,2.1070375053,38520.6629533146,
Sex,Male,3696,77.8761061947,34052.5292213545,
,Female,1050,22.1238938053,35683.4711266842,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New York State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  North Carolina, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,3127,100,35887.1111366015,
Age group,18-44,94,3.0060761113,36778.1262399178,
,45-64,1436,45.9226095299,35939.3788803911,
,65-84,1550,49.5682763032,35777.2057448994,
,85+,47,1.5030380556,36132.674058826,
Sex,Male,2388,76.36712504,35717.3523385297,
,Female,739,23.63287496,36435.6686600053,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the North Carolina Department of Health and Human Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  North Dakota, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #234      Coronary bypass w cardiac cath w/o mcc, #236 Coronary bypass w/o cardiac cath w/o mcc",,,,,
,,,,,
,,Number,,Hospital costs,
,,Total number of discharges: N,Percent of discharges,"Costs, $ (mean)",
All discharges,,482,100,31061.4838003619,
Age group,18-44,19,3.9419087137,34145.2512014846,
