,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,319,100,58.6457680251,
Age group,1-17,17,5.329153605,13,
,18-44,61,19.1222570533,31.1147540984,
,45-64,94,29.4670846395,55.4468085106,
,65-84,116,36.3636363636,74.3275862069,
,85+,31,9.7178683386,88.8709677419,
Sex,Male,117,36.6771159875,44.9658119658,
,Female,202,63.3228840125,66.5693069307,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Arkansas Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  California, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,3912,100,45.8371676892,
Age group,1-17,743,18.9928425358,11.0834454913,
,18-44,1073,27.4284253579,30.4575955266,
,45-64,1075,27.4795501022,55.2204651163,
,65-84,777,19.8619631902,73.7554697555,
,85+,244,6.2372188139,89.0532786885,
Sex,Male,2077,53.0930470348,35.1150698122,
,Female,1835,46.9069529652,57.9732970027,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the California Office of Statewide Health Planning and Development and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Colorado, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,414,100,51.7946859903,
Age group,1-17,49,11.8357487923,11.8571428571,
,18-44,108,26.0869565217,29.8796296296,
,45-64,110,26.5700483092,55.5909090909,
,65-84,114,27.5362318841,75.1052631579,
,85+,33,7.9710144928,89.6363636364,
Sex,Male,195,47.1014492754,41.2256410256,
,Female,219,52.8985507246,61.2054794521,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Colorado Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Florida, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,3278,100,55.8053691275,
Age group,1-17,301,9.1824283099,11.4086378738,
,18-44,645,19.6766320927,30.5705426357,
,45-64,972,29.6522269677,55.5967078189,
,65-84,1033,31.5131177547,74.1868344627,
,85+,327,9.9755948749,89,
Sex,Male,1291,39.3837705918,42.5081332301,
,Female,1987,60.6162294082,64.4448917967,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Hawaii, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,117,100,46.6666666666,
Age group,1-17,18,15.3846153846,11.833333333,
,18-44,37,31.6239316239,29.9729729731,
,45-64,35,29.9145299145,58.2571428569,
,65-84,18,15.3846153846,71.7222222224,
,85+,*,*,*,
Sex,Male,71,60.6837606838,40.6197183098,
,Female,46,39.3162393162,55.9999999998,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Hawaii Health Information Corporation and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Illinois, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,800,100,56.33875,
Age group,1-17,84,10.5,11.2857142857,
,18-44,144,18,30.0763888889,
,45-64,212,26.5,55.3396226415,
,65-84,264,33,73.9886363636,
,85+,96,12,88.8229166667,
Sex,Male,315,39.375,43.4888888889,
,Female,485,60.625,64.6845360825,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Illinois Department of Public Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Indiana, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,478,100,57.3744769874,
Age group,1-17,35,7.3221757322,10.9714285714,
,18-44,100,20.9205020921,31.34,
,45-64,141,29.4979079498,56.3971631206,
,65-84,139,29.0794979079,74.4748201439,
,85+,63,13.179916318,88.9365079365,
Sex,Male,187,39.1213389121,44.935828877,
,Female,291,60.8786610879,65.3676975945,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Indiana Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Iowa, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,230,100,59.6304347826,
Age group,<1,*,*,*,
,1-17,19,8.2608695652,11.5263157895,
,18-44,35,15.2173913043,30.1428571429,
,45-64,64,27.8260869565,57.25,
,65-84,77,33.4782608696,74.6103896104,
,85+,34,14.7826086957,89.1764705882,
Sex,Male,75,32.6086956522,46.0266666667,
,Female,155,67.3913043478,66.2129032258,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Iowa Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kansas, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,239,100,54.1673640167,
Age group,1-17,23,9.6234309623,11.1739130435,
,18-44,53,22.1757322176,29.8113207547,
,45-64,72,30.1255230126,55.7916666667,
,65-84,66,27.6150627615,73.9090909091,
,85+,25,10.460251046,88.56,
Sex,Male,99,41.4225941423,42.4343434343,
,Female,140,58.5774058577,62.4642857143,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kansas Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kentucky, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,448,100,55.7678571429,
Age group,1-17,37,8.2589285714,11.9459459459,
,18-44,93,20.7589285714,31.0537634409,
,45-64,128,28.5714285714,55.2890625,
,65-84,157,35.0446428571,74.1082802548,
,85+,33,7.3660714286,89.1515151515,
Sex,Male,177,39.5089285714,42.8305084746,
,Female,271,60.4910714286,64.2177121771,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kentucky Cabinet for Health and Family Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maine, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,133,100,57.7368421053,
Age group,1-17,*,*,*,
,18-44,27,20.3007518797,31.2592592593,
,45-64,44,33.0827067669,53.6363636364,
,65-84,43,32.3308270677,72.7674418605,
,85+,15,11.2781954887,87.2,
Sex,Male,49,36.8421052632,46.4693877551,
,Female,84,63.1578947368,64.3095238095,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maine Health Data Organization and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maryland, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,502,100,52.6454183267,
Age group,1-17,31,6.1752988048,10.2258064516,
,18-44,146,29.0836653386,31.3424657534,
,45-64,161,32.0717131474,54.9316770186,
,65-84,125,24.9003984064,73.848,
,85+,39,7.7689243028,88.7179487179,
Sex,Male,223,44.422310757,41.2869955157,
,Female,279,55.577689243,61.7240143369,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maryland Health Services Cost Review Commission and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Massachusetts, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,586,100,54.1296928331,
Age group,1-17,51,8.7030716724,11.2549019606,
,18-44,141,24.0614334471,30.8581560284,
,45-64,178,30.3754266212,55.4325842698,
,65-84,156,26.6211604096,74.1730769231,
,85+,60,10.2389078498,89.2833333332,
Sex,Male,239,40.7849829352,40.8033472805,
,Female,347,59.2150170648,63.3083573485,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Massachusetts Division of Health Care Finance and Policy and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Michigan, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,862,100,54.9686774942,
Age group,1-17,77,8.9327146172,11.5064935065,
,18-44,175,20.3016241299,31.36,
,45-64,287,33.2946635731,55.7735191638,
,65-84,247,28.6542923434,73.8987854251,
,85+,76,8.8167053364,88.8026315789,
Sex,Male,359,41.6473317865,46.3983286908,
,Female,503,58.3526682135,61.0854870775,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Michigan Health & Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Minnesota, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,596,100,55.7533557047,
Age group,1-17,57,9.5637583893,11.1403508772,
,18-44,107,17.9530201342,31.9906542056,
,45-64,202,33.8926174497,55.7821782178,
,65-84,170,28.5234899329,73.7470588235,
,85+,60,10.067114094,89.4333333333,
Sex,Male,243,40.7718120805,45.329218107,
,Female,353,59.2281879195,62.9291784703,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Minnesota Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Missouri, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,713,100,52.066011236,
Age group,1-17,105,14.7265077139,11.7333333333,
,18-44,140,19.6353436185,28.8642857143,
,45-64,197,27.6297335203,55.5888324873,
,65-84,207,29.0322580645,73.5362318841,
,85+,63,8.8359046283,89.2857142857,
,Missing,*,*,*,
Sex,Male,298,41.7952314165,38.7306397306,
,Female,415,58.2047685835,61.6096385542,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Missouri Hospital Industry Data Institute and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nebraska, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,141,100,54.1489361702,
Age group,1-17,11,7.8014184397,9.2727272727,
,18-44,36,25.5319148936,30.1388888889,
,45-64,38,26.9503546099,54.8684210526,
,65-84,46,32.6241134752,75.5869565217,
,85+,*,*,*,
Sex,Male,58,41.134751773,44.1724137931,
,Female,83,58.865248227,61.1204819277,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Nebraska Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nevada, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,250,100,48.824,
Age group,1-17,35,14,11.4857142857,
,18-44,67,26.8,30.0149253731,
,45-64,73,29.2,55.301369863,
,65-84,57,22.8,72.7719298246,
,85+,18,7.2,89.3333333333,
Sex,Male,121,48.4,38.7768595041,
,Female,129,51.6,58.2480620155,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the University of Nevada, Las Vegas and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Jersey, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,944,100,52.5381355932,
Age group,1-17,110,11.6525423729,11.2272727273,
,18-44,202,21.3983050847,32.4801980198,
,45-64,314,33.2627118644,55.1178343949,
,65-84,248,26.2711864407,73.5120967742,
,85+,70,7.4152542373,89.4571428571,
Sex,Male,402,42.5847457627,40.2338308458,
,Female,542,57.4152542373,61.6642066421,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Jersey Department of Health and Senior Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Mexico, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,171,100,50.1705882353,
Age group,1-17,20,11.6959064327,10.95,
,18-44,47,27.485380117,31.8936170213,
,45-64,52,30.4093567251,55.8076923077,
,65-84,40,23.3918128655,73.35,
,85+,11,6.432748538,88.6363636364,
,Missing,*,*,*,
Sex,Male,80,46.783625731,37.425,
,Female,91,53.216374269,61.5,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New York, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #510      Shoulder,elbow or forearm proc,exc major joint proc w mcc, #511      Shoulder,elbow or forearm proc,exc major joint proc w cc, #512 Shoulder,elbow or forearm proc,exc major joint proc w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1680,100,50.2541666667,
Age group,<1,*,*,*,
,1-17,211,12.5595238095,11.1042654028,
,18-44,432,25.7142857143,30.7268518519,
