,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1202,100,47.1630615641,
Age group,1-17,*,*,*,
,18-44,517,43.0116472546,35.4603481625,
,45-64,573,47.6705490849,53.705061082,
,65-84,110,9.1514143095,68.6454545455,
Sex,Male,261,21.7138103161,50.4597701149,
,Female,941,78.2861896839,46.2486716259,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Arkansas Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  California, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,15681,100,44.5263392857,
Age group,1-17,36,0.2295771953,13.6111111111,
,18-44,7941,50.6409030036,34.8074549805,
,45-64,6890,43.9385243288,53.0313497823,
,65-84,806,5.1399783177,68.5843672457,
,85+,*,*,*,
,Missing,*,*,*,
Sex,Male,3501,22.326382246,47.0465581262,
,Female,12180,77.673617754,43.8018720749,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the California Office of Statewide Health Planning and Development and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Colorado, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1999,100,46.0145072536,
Age group,1-17,*,*,*,
,18-44,941,47.0735367684,35.3687566419,
,45-64,862,43.1215607804,53.150812065,
,65-84,187,9.3546773387,68.1390374332,
Sex,Male,443,22.1610805403,49.3498871332,
,Female,1556,77.8389194597,45.0649100257,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Colorado Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Florida, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,8409,100,46.9902485432,
Age group,<1,*,*,*,
,1-17,29,0.3448685932,15.3448275862,
,18-44,3650,43.4058746581,34.9616438356,
,45-64,3763,44.7496729694,53.3566303481,
,65-84,962,11.440123677,68.5436590437,
,85+,*,*,*,
Sex,Male,2098,24.9494589131,49.8450905624,
,Female,6311,75.0505410869,46.0411979084,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Hawaii, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,571,100,45.9124343256,
Age group,18-44,266,46.584938704,35.4962406017,
,45-64,263,46.0595446585,53.0342205322,
,65-84,42,7.3555166375,67.2857142855,
Sex,Male,156,27.3204903678,47.7692307696,
,Female,415,72.6795096322,45.2144578314,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Hawaii Health Information Corporation and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Illinois, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,4034,100,45.2037679722,
Age group,1-17,*,*,*,
,18-44,1965,48.7109568666,35.5409669211,
,45-64,1841,45.6370847794,52.8680065182,
,65-84,218,5.4040654437,68.2660550459,
,85+,*,*,*,
Sex,Male,884,21.9137332672,47.5214932127,
,Female,3150,78.0862667328,44.5533333333,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Illinois Department of Public Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Indiana, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2067,100,46.564586357,
Age group,18-44,938,45.3797774552,35.5447761194,
,45-64,958,46.3473633285,53.5146137787,
,65-84,171,8.2728592163,68.0760233918,
Sex,Male,463,22.3996129657,49.1058315335,
,Female,1604,77.6003870343,45.8310473815,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Indiana Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Iowa, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1060,100,44.6575471698,
Age group,1-17,*,*,*,
,18-44,552,52.0754716981,35.3405797101,
,45-64,447,42.1698113208,53.2841163311,
,65-84,58,5.4716981132,68.3448275862,
Sex,Male,209,19.7169811321,46.8181818182,
,Female,851,80.2830188679,44.1269095182,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Iowa Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kansas, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,824,100,47.6553398058,
Age group,1-17,*,*,*,
,18-44,337,40.8980582524,35.765578635,
,45-64,404,49.0291262136,53.551980198,
,65-84,82,9.9514563107,67.8902439024,
Sex,Male,158,19.1747572816,51.0253164557,
,Female,666,80.8252427184,46.8558558559,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kansas Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kentucky, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2097,100,45.046256557,
Age group,1-17,*,*,*,
,18-44,1048,49.9761564139,35.3654580153,
,45-64,918,43.7768240343,52.931372549,
,65-84,130,6.1993323796,67.6307692308,
Sex,Male,439,20.9346685742,46.6628701595,
,Female,1658,79.0653314258,44.6182147165,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kentucky Cabinet for Health and Family Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maine, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,757,100,46.1400264201,
Age group,18-44,328,43.3289299868,35.5762195122,
,45-64,393,51.9154557464,52.9541984733,
,65-84,36,4.7556142668,68,
Sex,Male,149,19.6829590489,49.2080536913,
,Female,608,80.3170409511,45.3881578947,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maine Health Data Organization and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maryland, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,3092,100,44.8735446313,
Age group,<1,*,*,*,
,1-17,*,*,*,
,18-44,1549,50.0970245796,35.440929632,
,45-64,1394,45.084087969,52.9461979914,
,65-84,147,4.7542043984,68.2176870748,
Sex,Male,610,19.7283311772,47.4081967213,
,Female,2482,80.2716688228,44.2506043513,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maryland Health Services Cost Review Commission and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Massachusetts, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,5155,100,43.9806013582,
Age group,1-17,15,0.2909796314,15,
,18-44,2656,51.5227934045,34.1490963856,
,45-64,2229,43.2395732299,53.1108120232,
,65-84,254,4.9272550921,68.2125984251,
,85+,*,*,*,
Sex,Male,1174,22.7740058196,47.6482112432,
,Female,3980,77.2065955383,42.8939698497,
,Missing,*,*,*,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Massachusetts Division of Health Care Finance and Policy and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Michigan, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,6854,100,46.1972570762,
Age group,1-17,16,0.2334403268,15.5,
,18-44,3157,46.060694485,35.574912892,
,45-64,3183,46.440035016,53.465912661,
,65-84,497,7.2512401517,68.0301810865,
,85+,*,*,*,
Sex,Male,1548,22.5853516195,48.8049095607,
,Female,5306,77.4146483805,45.4364869959,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Michigan Health & Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Minnesota, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2247,100,44.8193146417,
Age group,<1,*,*,*,
,1-17,*,*,*,
,18-44,1094,48.6871384068,34.5265082267,
,45-64,1021,45.4383622608,53.4329089128,
,65-84,120,5.3404539386,68.2,
,85+,*,*,*,
Sex,Male,501,22.2963951936,48.0998003992,
,Female,1746,77.7036048064,43.8780068729,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Minnesota Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Missouri, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2811,100,48.0825329064,
Age group,1-17,*,*,*,
,18-44,1146,40.7684098186,35.9659685864,
,45-64,1348,47.9544646033,53.8976261128,
,65-84,313,11.1348274635,67.6325878594,
,85+,*,*,*,
Sex,Male,602,21.4158662398,50.2408637874,
,Female,2209,78.5841337602,47.4943413309,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Missouri Hospital Industry Data Institute and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nebraska, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,796,100,47.033919598,
Age group,1-17,*,*,*,
,18-44,346,43.4673366834,35.4595375723,
,45-64,368,46.2311557789,53.3423913043,
,65-84,81,10.175879397,68.1851851852,
Sex,Male,164,20.6030150754,50.3719512195,
,Female,632,79.3969849246,46.167721519,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Nebraska Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nevada, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1377,100,46.9193899782,
Age group,1-17,*,*,*,
,18-44,591,42.9193899782,35.5905245347,
,45-64,672,48.8017429194,53.4955357143,
,65-84,112,8.1336238199,67.8125,
Sex,Male,325,23.602033406,48.4215384615,
,Female,1052,76.397966594,46.4553231939,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the University of Nevada, Las Vegas and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Jersey, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,8319,100,44.3032816444,
Age group,1-17,12,0.1442481067,16.4166666667,
,18-44,4185,50.3065272268,34.4757467145,
,45-64,3691,44.3683134992,52.7816309943,
,65-84,431,5.1809111672,67.8979118329,
Sex,Male,2044,24.5702608487,46.0048923679,
,Female,6275,75.4297391513,43.7490039841,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Jersey Department of Health and Senior Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Mexico, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,156,100,49.4679487179,
Age group,1-17,*,*,*,
,18-44,56,35.8974358974,36.0357142857,
,45-64,75,48.0769230769,53.76,
,65-84,24,15.3846153846,68.875,
Sex,Male,37,23.7179487179,51,
,Female,119,76.2820512821,48.9915966387,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New York, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,15667,100,43.0358077488,
Age group,1-17,45,0.2872279313,15.0222222222,
,18-44,8409,53.6733260994,33.859911999,
,45-64,6609,42.1842088466,52.5944923589,
,65-84,599,3.823322908,68.1252086811,
,85+,*,*,*,
Sex,Male,3362,21.4591178911,45.3881618084,
,Female,12305,78.5408821089,42.3930922389,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New York State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  North Carolina, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,5279,100,45.5550293616,
Age group,1-17,*,*,*,
,18-44,2524,47.8120856223,35.8133914422,
,45-64,2476,46.9028225043,52.9656704362,
,65-84,277,5.2472059102,68.0397111913,
,85+,*,*,*,
Sex,Male,1081,20.477363137,48.1637372803,
,Female,4198,79.522636863,44.8832777513,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the North Carolina Department of Health and Human Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  North Dakota, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #619      O.R. procedures for obesity w mcc, #620      O.R. procedures for obesity w cc, #621 O.R. procedures for obesity w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,533,100,43.0487804878,
Age group,18-44,302,56.660412758,33.7814569536,
,45-64,209,39.2120075047,53.6794258373,
,65-84,22,4.1275797373,69.2727272727,
Sex,Male,122,22.8893058161,43.5409836066,
