"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2709,100,71.3163528977,
Age group,<1,*,*,*,
,1-17,112,4.1343669251,10.0714285714,
,18-44,161,5.9431524548,30.900621118,
,45-64,429,15.8361018826,57.041958042,
,65-84,1229,45.3672942045,75.6517493897,
,85+,776,28.6452565522,89.75,
Sex,Male,945,34.8837209302,63.9111111111,
,Female,1764,65.1162790698,75.283446712,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Arkansas Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  California, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,23813,100,69.2550608988,
Age group,<1,27,0.113383446,0,
,1-17,1766,7.4161172469,10.1755379388,
,18-44,1764,7.4077184731,29.8718820862,
,45-64,3433,14.4164951917,56.9933003204,
,65-84,9385,39.4112459581,76.0051145445,
,85+,7435,31.2224415235,90.0246133154,
,Missing,*,*,*,
Sex,Male,8485,35.6317977575,59.9217350306,
,Female,15328,64.3682022425,74.4217016834,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the California Office of Statewide Health Planning and Development and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Colorado, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,3975,100,66.972327044,
Age group,<1,*,*,*,
,1-17,300,7.5471698113,10.21,
,18-44,358,9.0062893082,29.7094972067,
,45-64,695,17.4842767296,56.7525179856,
,65-84,1542,38.7924528302,75.7010376135,
,85+,1073,26.9937106918,89.7875116496,
Sex,Male,1494,37.5849056604,57.8172690763,
,Female,2481,62.4150943396,72.4852881902,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Colorado Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Florida, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,19314,100,72.4009009009,
Age group,<1,12,0.0621310966,0,
,1-17,976,5.0533291913,9.9600409836,
,18-44,1045,5.4105829968,29.7933014354,
,45-64,2547,13.1873252563,57.2489202984,
,65-84,8228,42.6012219116,76.183033544,
,85+,6506,33.6854095475,89.8937903474,
Sex,Male,6386,33.0640985813,64.7956467272,
,Female,12928,66.9359014187,76.1576423267,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Hawaii, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,966,100,73.7836438924,
Age group,1-17,31,3.2091097308,10.3870967742,
,18-44,54,5.5900621118,30.0370370369,
,45-64,142,14.6997929607,57.3309859154,
,65-84,375,38.8198757764,75.4186666667,
,85+,364,37.6811594203,90.4065934065,
Sex,Male,311,32.1946169772,65.1961414793,
,Female,655,67.8053830228,77.8610687024,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Hawaii Health Information Corporation and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Illinois, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,9288,100,71.8873815676,
Age group,<1,*,*,*,
,1-17,530,5.706287683,10.2603773585,
,18-44,521,5.6093884582,30.1055662188,
,45-64,1294,13.931955211,57.1754250386,
,65-84,3772,40.6115417743,76.2486744433,
,85+,3165,34.0762273902,90.0385466035,
Sex,Male,3046,32.7950043066,62.333880499,
,Female,6242,67.2049956934,76.5493431592,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Illinois Department of Public Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Indiana, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,5743,100,72.1381051898,
Age group,1-17,248,4.3183005398,10.2782258065,
,18-44,306,5.328225666,30.931372549,
,45-64,893,15.5493644437,57.2262038074,
,65-84,2514,43.7750304719,76.0513126492,
,85+,1781,31.0116663765,89.784952274,
,Missing,*,*,*,
Sex,Male,1901,33.1011666376,65.0704892162,
,Female,3842,66.8988333624,75.6360322833,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Indiana Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Iowa, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2726,100,73.6529713866,
Age group,<1,*,*,*,
,1-17,119,4.3653705062,10.8235294118,
,18-44,118,4.3286867205,30.2203389831,
,45-64,402,14.7468818782,57.6990049751,
,65-84,1091,40.0220102715,76.1897341888,
,85+,993,36.4269992663,90.2376636455,
Sex,Male,876,32.1349963316,64.9680365297,
,Female,1850,67.8650036684,77.7654054054,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Iowa Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kansas, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,2285,100,74.620131291,
Age group,1-17,44,1.9256017505,11.0454545455,
,18-44,142,6.2144420131,30.3450704225,
,45-64,315,13.7855579869,56.9555555556,
,65-84,946,41.4004376368,76.3974630021,
,85+,838,36.6739606127,90.0942720764,
Sex,Male,763,33.3916849015,67.1546526868,
,Female,1522,66.6083150985,78.3626806833,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kansas Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Kentucky, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,4056,100,70.5049309665,
Age group,<1,*,*,*,
,1-17,182,4.4871794872,10.8901098901,
,18-44,272,6.7061143984,32.1029411765,
,45-64,668,16.4694280079,56.6781437126,
,65-84,1849,45.5867850099,75.7750135208,
,85+,1082,26.6765285996,89.9121996303,
Sex,Male,1345,33.1607495069,61.756133829,
,Female,2711,66.8392504931,74.8454444854,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Kentucky Cabinet for Health and Family Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maine, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1297,100,73.8080185042,
Age group,1-17,44,3.3924441018,9.9772727273,
,18-44,57,4.3947571318,31.5087719298,
,45-64,173,13.3384734002,56.6531791908,
,65-84,554,42.7139552814,76.0938628159,
,85+,469,36.1603700848,88.5650319829,
Sex,Male,403,31.0717039322,65.4193548387,
,Female,894,68.9282960678,77.5894854586,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maine Health Data Organization and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Maryland, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,3940,100,69.4909875603,
Age group,<1,*,*,*,
,1-17,299,7.5888324873,10.4314381271,
,18-44,286,7.2588832487,29.4090909091,
,45-64,553,14.0355329949,56.9710669078,
,65-84,1523,38.654822335,76.1437951412,
,85+,1273,32.3096446701,90.120188531,
,Missing,*,*,*,
Sex,Male,1347,34.1878172589,60.4053452116,
,Female,2593,65.8121827411,74.2125771605,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Maryland Health Services Cost Review Commission and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Massachusetts, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,5641,100,71.3650062047,
Age group,<1,*,*,*,
,1-17,359,6.3641198369,10.3509749304,
,18-44,350,6.2045736572,29.3571428573,
,45-64,742,13.1536961532,56.9797843664,
,65-84,2181,38.6633575607,76.3273727647,
,85+,1999,35.436979259,89.9599799899,
Sex,Male,1730,30.6683212196,62.6872832369,
,Female,3910,69.3139514271,75.203836317,
,Missing,*,*,*,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Massachusetts Division of Health Care Finance and Policy and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Michigan, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,7972,100,69.7309332664,
Age group,<1,*,*,*,
,1-17,535,6.7109884596,10.5345794393,
,18-44,572,7.1751128951,29.6398601399,
,45-64,1245,15.6171600602,57.1445783133,
,65-84,3070,38.5097842449,76.0550488599,
,85+,2544,31.9116909182,89.8863993711,
Sex,Male,2692,33.7681886603,60.7986627043,
,Female,5280,66.2318113397,74.2850378788,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Michigan Health & Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Minnesota, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,4445,100,67.0438695163,
Age group,<1,*,*,*,
,1-17,515,11.5860517435,10.0155339806,
,18-44,310,6.974128234,30.7,
,45-64,620,13.9482564679,57.1306451613,
,65-84,1574,35.4105736783,75.8958068615,
,85+,1423,32.0134983127,90.2698524245,
Sex,Male,1542,34.690663667,58.0440985733,
,Female,2903,65.309336333,71.8243196693,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Minnesota Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Missouri, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,6450,100,67.3315242673,
Age group,<1,*,*,*,
,1-17,641,9.9379844961,10.2605304212,
,18-44,480,7.4418604651,29.4479166667,
,45-64,902,13.984496124,57.0875831486,
,65-84,2521,39.0852713178,75.7540658469,
,85+,1901,29.4728682171,89.9736980537,
,Missing,*,*,*,
Sex,Male,2288,35.4728682171,58.8959335374,
,Female,4162,64.5271317829,71.966842864,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Missouri Hospital Industry Data Institute and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nebraska, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1604,100,72.2774314214,
Age group,<1,*,*,*,
,1-17,99,6.1720698254,8.7272727273,
,18-44,77,4.8004987531,29.2727272727,
,45-64,192,11.970074813,57.0729166667,
,65-84,630,39.27680798,75.9063492063,
,85+,602,37.5311720698,89.7607973422,
Sex,Male,563,35.0997506234,65.2841918295,
,Female,1041,64.9002493766,76.0595581172,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Nebraska Hospital Association and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  Nevada, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1983,100,68.0791729702,
Age group,<1,*,*,*,
,1-17,117,5.9001512859,9.8632478632,
,18-44,140,7.0600100857,31.0785714286,
,45-64,349,17.5995965709,57.2607449857,
,65-84,945,47.6550680787,75.2306878307,
,85+,429,21.6338880484,89.5547785548,
Sex,Male,718,36.2077660111,60.4470752089,
,Female,1265,63.7922339889,72.4110671937,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the University of Nevada, Las Vegas and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Jersey, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,6329,100,75.3101595829,
Age group,<1,*,*,*,
,1-17,213,3.3654605783,10.3990610329,
,18-44,289,4.5662821931,30.9307958478,
,45-64,720,11.3762047717,56.9472222222,
,65-84,2598,41.0491388845,76.5723633564,
,85+,2504,39.5639121504,90.0746805112,
Sex,Male,1971,31.1423605625,66.3378995434,
,Female,4358,68.8576394375,79.3680587425,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Jersey Department of Health and Senior Services and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New Mexico, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,1496,100,69.625,
Age group,<1,*,*,*,
,1-17,89,5.949197861,10.6179775281,
,18-44,104,6.9518716578,30.0192307692,
,45-64,240,16.0427807487,57.325,
,65-84,626,41.8449197861,75.6485623003,
,85+,434,29.0106951872,89.8110599078,
Sex,Male,530,35.4278074866,60.4339622642,
,Female,966,64.5721925134,74.6677018634,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,
,,,,,
"2014  New York, All Codes Combined",,,,,
"Medicare-Severity Diagnosis Related Groups (MS-DRG): #480      Hip & femur procedures except major joint w mcc, #481      Hip & femur procedures except major joint w cc, #482 Hip & femur procedures except major joint w/o cc/mcc",,,,,
,,,,,
,,Number,,Age (mean),
,,Total number of discharges: N,Percent of discharges,Age (mean),
All discharges,,13431,100,71.9370113916,
Age group,<1,16,0.1191273919,0,
,1-17,810,6.0308242126,10.4296296296,
,18-44,864,6.4328791602,29.9664351852,
,45-64,1703,12.6796217705,56.9553728714,
,65-84,5116,38.0909835455,76.4255277561,
,85+,4922,36.6465639193,90.1785859407,
Sex,Male,4224,31.4496314496,61.5127840909,
,Female,9207,68.5503685504,76.7194525904,
,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New York State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,
